,20_SCPMF
ACC,0.32065217391304346
AUC,0.4808834866451108
Fscore,0.0001387255351254589
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.39450507207347507
NDCGk,0.16864838116872913
global AUC,0.3385898781595301
global NDCG,0.26463671950954587
prediction time (sec),1.155181646347046
training time (sec),1885.3952820301056
