,89_SCPMF
ACC,0.45108695652173914
AUC,0.4720437215705756
Fscore,0.00022752762629056224
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.47025929295446656
NDCGk,0.17387395502827996
global AUC,0.45666883388457297
global NDCG,0.26837546738258355
prediction time (sec),1.167179822921753
training time (sec),1867.424322605133
