,49_SCPMF
ACC,0.6219512195121951
AUC,0.5432416979756797
Fscore,0.0005442857849082453
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5602638223666833
NDCGk,0.20630009444467243
global AUC,0.6075616599807534
global NDCG,0.36249339443977263
prediction time (sec),0.5266757011413574
training time (sec),33.920384645462036
