,77_SCPMF
ACC,0.6097560975609756
AUC,0.545463927565844
Fscore,0.0006398755798349863
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5805540714874342
NDCGk,0.22271238696961973
global AUC,0.600166381929652
global NDCG,0.37177053594609155
prediction time (sec),0.5149180889129639
training time (sec),33.98829174041748
