,3_SCPMF
ACC,0.5853658536585366
AUC,0.5313968229953967
Fscore,0.0005066759433772631
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5942793946699326
NDCGk,0.23055639940094097
global AUC,0.5882746018187126
global NDCG,0.3792758746557841
prediction time (sec),0.5349407196044922
training time (sec),34.271297216415405
