,16_SCPMF
ACC,0.7073170731707317
AUC,0.5759798467684231
Fscore,0.0008279264286683541
HR@10,0.025
HR@2,0.0
HR@5,0.0125
Lin's AUC,0.6582959161529417
NDCGk,0.20437438900668725
global AUC,0.694352745910059
global NDCG,0.45078654774356863
prediction time (sec),0.5673298835754395
training time (sec),34.28611183166504
