,82_SCPMF
ACC,0.5975609756097561
AUC,0.5293965358825333
Fscore,0.0008343364831524955
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6147456853024189
NDCGk,0.19876694436948333
global AUC,0.6182202404766282
global NDCG,0.44004830451157106
prediction time (sec),0.5301635265350342
training time (sec),33.48436093330383
