,57_LibMF
ACC,1.0
AUC,0.5
Fscore,0.0013040599291916347
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.24115735380237777
NDCGk,0.22926649400924964
global AUC,0.9012718155351647
global NDCG,0.4878192351684048
prediction time (sec),0.002685546875
training time (sec),22.54351568222046
