,5_LibMF
ACC,1.0
AUC,0.5
Fscore,0.0013708463847358515
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.2364559303323597
NDCGk,0.24996898234148415
global AUC,0.8999148225146795
global NDCG,0.48397303691982935
prediction time (sec),0.004106283187866211
training time (sec),15.635170936584473
