,79_LibMF
ACC,1.0
AUC,0.5
Fscore,0.001319065955184729
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.17202162311857883
NDCGk,0.22996072462786565
global AUC,0.8974923680108394
global NDCG,0.4982660849846674
prediction time (sec),0.004523515701293945
training time (sec),26.896690368652344
