,53_LibMF
ACC,1.0
AUC,0.5
Fscore,0.0011769395992312325
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.19007706593560633
NDCGk,0.22502490347861365
global AUC,0.8998277281443309
global NDCG,0.4956674259598864
prediction time (sec),0.00649261474609375
training time (sec),27.83621335029602
