,5_LibMF
ACC,1.0
AUC,0.5
Fscore,0.0011718765825564138
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.17337458116358917
NDCGk,0.2152387166690925
global AUC,0.8981753760406762
global NDCG,0.49705333658016726
prediction time (sec),0.0036568641662597656
training time (sec),22.071449041366577
