,94_LibMF
ACC,1.0
AUC,0.5
Fscore,0.001155573759384145
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.19180670930071053
NDCGk,0.21994124653711064
global AUC,0.9002012245442219
global NDCG,0.49659419044339476
prediction time (sec),0.003516674041748047
training time (sec),22.647016525268555
