,92_LibMF
ACC,1.0
AUC,0.5
Fscore,0.0012129804546355503
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.20896781074804446
NDCGk,0.24321247942717347
global AUC,0.9044112880554037
global NDCG,0.5034859067775151
prediction time (sec),0.0055811405181884766
training time (sec),25.503751516342163
