,7_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7688447157489046
NDCGk,0.24538664018780795
global AUC,0.9423469813497927
global NDCG,0.5727486473875237
prediction time (sec),0.020859956741333008
training time (sec),16.081976652145386
