,30_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.004049670655826028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.6620943913164485
NDCGk,0.24538664018780795
global AUC,0.9192852358544429
global NDCG,0.5268305595783408
prediction time (sec),0.021565675735473633
training time (sec),22.210381746292114
