,89_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0006797848788214873
HR@10,0.003278688524590164
HR@2,0.0
HR@5,0.001639344262295082
Lin's AUC,0.7646716995497498
NDCGk,0.20641336405167496
global AUC,0.9580243935821112
global NDCG,0.5993453234511362
prediction time (sec),0.0795142650604248
training time (sec),45.98210668563843
