,22_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.000588774456985768
HR@10,0.001639344262295082
HR@2,0.0
HR@5,0.0
Lin's AUC,0.739675556936993
NDCGk,0.2058214062382022
global AUC,0.9509865969006247
global NDCG,0.5817494824851664
prediction time (sec),0.0752112865447998
training time (sec),49.08277463912964
