,45_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0006541166407524824
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.750942899508301
NDCGk,0.1979311438341674
global AUC,0.9552905748468196
global NDCG,0.5922713867691684
prediction time (sec),0.2542440891265869
training time (sec),48.41284775733948
