,12_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0007292930645960257
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7689640106221863
NDCGk,0.19908401444683044
global AUC,0.957202126577215
global NDCG,0.5970315563928359
prediction time (sec),0.1350560188293457
training time (sec),48.41705846786499
