,60_LogisticMF
ACC,1.0
AUC,0.5
Fscore,0.0007050775423548543
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7846593266561136
NDCGk,0.19772596366053954
global AUC,0.9592345270900239
global NDCG,0.60304350868432
prediction time (sec),0.13128662109375
training time (sec),51.039140701293945
