,11_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.00024342051892371294
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.23652550975742154
NDCGk,0.1773132460734375
global AUC,0.870721646650567
global NDCG,0.288155554387036
prediction time (sec),1186.6735291481018
training time (sec),32083.37125325203
