,72_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.00024342051892371294
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.2365565213983334
NDCGk,0.1773132460734375
global AUC,0.8711594210221761
global NDCG,0.28824535407389656
prediction time (sec),1173.1604599952698
training time (sec),31379.151220798492
