,66_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.00024342051892371294
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.23650539646089566
NDCGk,0.1773132460734375
global AUC,0.8711830561446575
global NDCG,0.28820132539890203
prediction time (sec),1117.6364274024963
training time (sec),21494.182893514633
