,91_NIMCGCN
ACC,1.0
AUC,0.5
Fscore,0.00024342051892371294
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.23659396378396086
NDCGk,0.1773132460734375
global AUC,0.8709514053707785
global NDCG,0.28816526769074585
prediction time (sec),637.5410838127136
training time (sec),16339.87848496437
