,10_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.001443635109436188
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.23524928133639156
global AUC,0.9008352139594649
global NDCG,0.4920280366077058
prediction time (sec),2.772899866104126
training time (sec),1330.5678763389587
