,39_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.001230311555273665
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.21614233888194992
global AUC,0.9008352139594649
global NDCG,0.48417545154917435
prediction time (sec),2.9332962036132812
training time (sec),1323.2999846935272
