,43_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0012510954770973122
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.2376455242552693
global AUC,0.9008352139594649
global NDCG,0.49052938156061704
prediction time (sec),2.842857599258423
training time (sec),1340.3733868598938
