,38_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0015337760093480676
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.23249879049550135
global AUC,0.9008352139594649
global NDCG,0.4831485485376208
prediction time (sec),2.976318597793579
training time (sec),1325.19784617424
