,93_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0012698030950105028
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.22712055954863813
global AUC,0.9008352139594649
global NDCG,0.48324935655981255
prediction time (sec),3.2603771686553955
training time (sec),1364.2419605255127
