,18_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0014622448405436895
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.23578659572476782
global AUC,0.9008352139594649
global NDCG,0.48730221448295663
prediction time (sec),2.667424201965332
training time (sec),1332.8657610416412
