,42_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0015684475217363142
HR@10,0.002583979328165375
HR@2,0.0
HR@5,0.002583979328165375
Lin's AUC,0.5
NDCGk,0.2166117078197694
global AUC,0.9008352139594649
global NDCG,0.4851760529201741
prediction time (sec),3.1237661838531494
training time (sec),1341.807624578476
