,96_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.001237565376260148
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.22459679652432896
global AUC,0.9008352139594649
global NDCG,0.4852120500460318
prediction time (sec),2.6302759647369385
training time (sec),1329.719777584076
