,2_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0017191820033748936
HR@10,0.002583979328165375
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5
NDCGk,0.22329439422180972
global AUC,0.9008352139594649
global NDCG,0.4849002928574563
prediction time (sec),2.558574676513672
training time (sec),1327.9810240268707
