,31_VariationalWrapper
ACC,1.0
AUC,0.5
Fscore,0.0014503124523580861
HR@10,0.002583979328165375
HR@2,0.0
HR@5,0.002583979328165375
Lin's AUC,0.5
NDCGk,0.23446670825836302
global AUC,0.9008352139594649
global NDCG,0.48150615051524204
prediction time (sec),2.8224849700927734
training time (sec),1346.5506572723389
