,65_NIMCGCN
ACC,0.9702572347266881
AUC,0.5
Fscore,0.0002351410919360084
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5338697235517402
NDCGk,0.16572411557719868
global AUC,0.9066374109322917
global NDCG,0.5041522384390786
prediction time (sec),119.88678431510925
training time (sec),4036.9990150928497
