,33_NIMCGCN
ACC,0.9702572347266881
AUC,0.5
Fscore,0.0002351410919360084
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5346882869474061
NDCGk,0.16572411557719868
global AUC,0.9065118509740261
global NDCG,0.503993119267506
prediction time (sec),114.89738464355469
training time (sec),3549.8603806495667
