,43_DDA_SKF
ACC,0.6672131147540984
AUC,0.5596112460457043
Fscore,0.0007441897890221684
HR@10,0.013114754098360656
HR@2,0.003278688524590164
HR@5,0.00819672131147541
Lin's AUC,0.5704068878842532
NDCGk,0.20705137699795
global AUC,0.6656150420930217
global NDCG,0.6193127424148148
prediction time (sec),0.10952186584472656
training time (sec),392.49870681762695
