,65_DDA_SKF
ACC,0.559016393442623
AUC,0.547427684615081
Fscore,0.0006964571955382783
HR@10,0.013114754098360656
HR@2,0.003278688524590164
HR@5,0.00819672131147541
Lin's AUC,0.5198647411150686
NDCGk,0.21018044688789408
global AUC,0.5668063718475246
global NDCG,0.5814091146992698
prediction time (sec),0.10928606986999512
training time (sec),405.75325083732605
