,11_DDA_SKF
ACC,0.5245901639344263
AUC,0.54168031065752
Fscore,0.0008102667375752421
HR@10,0.003278688524590164
HR@2,0.001639344262295082
HR@5,0.003278688524590164
Lin's AUC,0.5051865317047615
NDCGk,0.2113465244032936
global AUC,0.5384415368311136
global NDCG,0.5434880479392402
prediction time (sec),0.10463309288024902
training time (sec),393.09943532943726
