,78_DDA_SKF
ACC,0.5606557377049181
AUC,0.553861172087415
Fscore,0.0007539528260521889
HR@10,0.011475409836065573
HR@2,0.001639344262295082
HR@5,0.006557377049180328
Lin's AUC,0.4963502127420679
NDCGk,0.21291982311909954
global AUC,0.5667165588922786
global NDCG,0.5784939429131372
prediction time (sec),0.10062360763549805
training time (sec),405.774258852005
