,64_DDA_SKF
ACC,0.5901639344262295
AUC,0.5549206030508042
Fscore,0.0007776467751731194
HR@10,0.00819672131147541
HR@2,0.003278688524590164
HR@5,0.006557377049180328
Lin's AUC,0.5356140884613697
NDCGk,0.21765466980976197
global AUC,0.5958932103477942
global NDCG,0.6006279890231833
prediction time (sec),0.10779070854187012
training time (sec),418.66742062568665
