,49_SCPMF
ACC,0.5274261603375527
AUC,0.5145876554479085
Fscore,0.0018183593407510934
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4880418013103621
NDCGk,0.23343677393481385
global AUC,0.522871410792624
global NDCG,0.45890902984728926
prediction time (sec),0.01434016227722168
training time (sec),94.15617251396179
