,71_SCPMF
ACC,0.5907172995780591
AUC,0.5017520578534095
Fscore,0.0017822264535396046
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5727056053242734
NDCGk,0.2606115258317355
global AUC,0.5865497652758451
global NDCG,0.47950303960583107
prediction time (sec),0.019614458084106445
training time (sec),78.59221982955933
