,27_SCPMF
ACC,0.5780590717299579
AUC,0.5047296640184631
Fscore,0.001788824932185332
HR@10,0.002109704641350211
HR@2,0.0
HR@5,0.002109704641350211
Lin's AUC,0.5340705890747095
NDCGk,0.2661130091533124
global AUC,0.5656143917282102
global NDCG,0.4681605919469806
prediction time (sec),0.021512746810913086
training time (sec),81.52534365653992
