,5_SCPMF
ACC,0.6751054852320675
AUC,0.5276046676088737
Fscore,0.0018744061065163347
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5997034465511012
NDCGk,0.24489431329176128
global AUC,0.65686159392019
global NDCG,0.48478591113765046
prediction time (sec),0.012150049209594727
training time (sec),76.06817698478699
