,56_SCPMF
ACC,0.4936708860759494
AUC,0.4763689165499177
Fscore,0.001728110940972335
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4989969642571416
NDCGk,0.24572085005820926
global AUC,0.49774590116341655
global NDCG,0.46386158222436386
prediction time (sec),0.022757291793823242
training time (sec),94.16304159164429
