,78_LogisticMF
ACC,0.9716386554621849
AUC,0.5
Fscore,0.00033702805421966165
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.8142298495469474
NDCGk,0.18754641198869032
global AUC,0.9699445859861681
global NDCG,0.6267682741280918
prediction time (sec),0.2290353775024414
training time (sec),79.81570649147034
