,74_LogisticMF
ACC,0.9716386554621849
AUC,0.5
Fscore,0.00030291799232026577
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.7938784525612059
NDCGk,0.1875763558277224
global AUC,0.9692635820091323
global NDCG,0.6136774128408388
prediction time (sec),0.2640857696533203
training time (sec),87.02192449569702
