,27_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4476384870561023
NDCGk,0.22372748513658097
global AUC,0.896423017209968
global NDCG,0.4966984715818649
prediction time (sec),11.472568035125732
training time (sec),125.52611136436462
