,100_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.4359198937247834
NDCGk,0.22372748513658097
global AUC,0.8939817457635174
global NDCG,0.4997168789284845
prediction time (sec),11.779287338256836
training time (sec),128.1506645679474
