,83_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5913487914179466
NDCGk,0.22372748513658097
global AUC,0.9192463179962719
global NDCG,0.5136233293600573
prediction time (sec),17.828839540481567
training time (sec),196.70455622673035
