,37_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.47633798809896094
NDCGk,0.22372748513658097
global AUC,0.8978293934529248
global NDCG,0.48857732790667113
prediction time (sec),17.403547048568726
training time (sec),193.2047164440155
