,28_FastaiCollabWrapper
ACC,1.0
AUC,0.5
Fscore,0.0011326870492737902
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.39012282933691417
NDCGk,0.22372748513658097
global AUC,0.8822032481900226
global NDCG,0.47596536966126557
prediction time (sec),11.286561012268066
training time (sec),141.83045601844788
