,48_PMF
ACC,0.6476190476190476
AUC,0.5542202029391448
Fscore,0.00024886002611609827
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5637259647872535
NDCGk,0.18179407350430027
global AUC,0.6462191896159724
global NDCG,0.4930336846977012
prediction time (sec),0.18448519706726074
training time (sec),73.99197459220886
