,42_PMF
ACC,0.6398268398268399
AUC,0.5655398896323541
Fscore,0.00022444975491560682
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5673975161591632
NDCGk,0.1773287804493697
global AUC,0.6359156565941098
global NDCG,0.49318270963794625
prediction time (sec),0.17272496223449707
training time (sec),69.57739615440369
