,37_PMF
ACC,0.6415584415584416
AUC,0.5580701879018131
Fscore,0.00023724051694845713
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5721819510617614
NDCGk,0.18018334312126158
global AUC,0.6436299975257611
global NDCG,0.49610765206932783
prediction time (sec),0.17520523071289062
training time (sec),71.05702447891235
