,70_PMF
ACC,0.6519480519480519
AUC,0.5713829920503507
Fscore,0.00023270919333098162
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5667766681298387
NDCGk,0.18347200774620254
global AUC,0.6430993293857528
global NDCG,0.49029318215267825
prediction time (sec),0.19305109977722168
training time (sec),76.38379526138306
