,88_LRSSL
ACC,0.01808785529715762
AUC,0.502476177011077
Fscore,0.0004407997627506308
HR@10,0.002583979328165375
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5025815524336157
NDCGk,0.2355751923766065
global AUC,0.11462247816761933
global NDCG,0.3918839017031224
prediction time (sec),1.2506613731384277
training time (sec),121.25559163093567
