,64_LRSSL
ACC,0.012919896640826873
AUC,0.5009519243420745
Fscore,0.0002658085345203619
HR@10,0.002583979328165375
HR@2,0.002583979328165375
HR@5,0.002583979328165375
Lin's AUC,0.49638948687482054
NDCGk,0.23501771486451553
global AUC,0.11054599554910807
global NDCG,0.40258270345557
prediction time (sec),1.2626962661743164
training time (sec),127.98704719543457
