,2_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.004219409282700422
HR@2,0.002109704641350211
HR@5,0.002109704641350211
Lin's AUC,0.7990982760863043
NDCGk,0.27890988615983525
global AUC,0.9540486731033105
global NDCG,0.6114249760541677
prediction time (sec),0.024651527404785156
training time (sec),3001.1168298721313
