,60_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.004219409282700422
HR@2,0.002109704641350211
HR@5,0.002109704641350211
Lin's AUC,0.7958706125195568
NDCGk,0.27890988615983525
global AUC,0.954610841705695
global NDCG,0.6131135890602695
prediction time (sec),0.02481389045715332
training time (sec),3379.3435893058777
