,47_MBiRW
ACC,1.0
AUC,0.5
Fscore,0.0018876231996239703
HR@10,0.004219409282700422
HR@2,0.002109704641350211
HR@5,0.004219409282700422
Lin's AUC,0.7991274372429548
NDCGk,0.27890988615983525
global AUC,0.9548256755153568
global NDCG,0.6135113067441816
prediction time (sec),0.026979684829711914
training time (sec),4048.3050611019135
