,54_SCPMF
ACC,0.58656330749354
AUC,0.5162000022440144
Fscore,0.0015326924601674753
HR@10,0.0
HR@2,0.0
HR@5,0.0
Lin's AUC,0.5628594459932171
NDCGk,0.23237840108986602
global AUC,0.5775689746366794
global NDCG,0.4646604117828834
prediction time (sec),0.02618408203125
training time (sec),42.94891905784607
